family,gap_pct,gap_std,probe_selectivity,eer_loao_pct
concatenative_tts,3.2689305230288843,0.7989652416260251,0.1264668989547038,5.638173302107729
hybrid_tts_vc,0.07454563446251465,0.10580004437086926,0.2925714285714284,0.645347494804894
neural_tts,5.497911610783682,0.7508199762594404,0.4814216027874563,7.517128093374936
voice_conversion,34.02269861286255,2.7367620738741887,0.2939094076655054,36.63270724099025
